within_threshold,final_distance,convergence,perturbation,retcode
false,3.0465573887342265,false,"[-0.7282432311594277, -0.4374468771236731]",Success
false,3.0552899195399528,false,"[-0.7368586348681826, -0.4426220456474564]",Success
false,3.06351833728393,false,"[-0.7454740385769376, -0.44779721417123974]",Success
false,3.071631281293305,false,"[-0.7540894422856925, -0.4529723826950231]",Success
false,3.0792781250564736,false,"[-0.7627048459944474, -0.4581475512188064]",Success
false,3.086842442443525,false,"[-0.7713202497032023, -0.4633227197425898]",Success
false,3.0937857038303083,false,"[-0.7799356534119574, -0.4684978882663732]",Success
false,3.100483031414739,false,"[-0.7885510571207122, -0.4736730567901565]",Success
false,3.1068758026832914,false,"[-0.7971664608294672, -0.47884822531393983]",Success
false,3.113011639984679,false,"[-0.805781864538222, -0.4840233938377232]",Success
false,3.11888036028815,false,"[-0.814397268246977, -0.48919856236150655]",Success
false,3.124268273039824,false,"[-0.8230126719557319, -0.4943737308852899]",Success
false,3.1294716364806328,false,"[-0.8316280756644868, -0.4995488994090732]",Success
false,3.134251181232276,false,"[-0.8402434793732417, -0.5047240679328566]",Success
false,3.1387923082339095,false,"[-0.8488588830819966, -0.5098992364566399]",Success
false,3.14303616465879,false,"[-0.8574742867907515, -0.5150744049804233]",Success
false,3.1469721550439966,false,"[-0.8660896904995066, -0.5202495735042066]",Success
false,3.150578768682304,false,"[-0.8747050942082615, -0.52542474202799]",Success
false,3.1538726007598643,false,"[-0.8833204979170163, -0.5305999105517732]",Success
false,3.156925349535544,false,"[-0.8919359016257712, -0.5357750790755567]",Success
false,3.1595985398427002,false,"[-0.9005513053345262, -0.5409502475993401]",Success
false,3.1620363749055667,false,"[-0.9091667090432811, -0.5461254161231234]",Success
false,3.16411223745299,false,"[-0.9177821127520361, -0.5513005846469068]",Success
false,3.165924050853326,false,"[-0.9263975164607908, -0.55647575317069]",Success
false,3.1674635160516136,false,"[-0.9350129201695458, -0.5616509216944734]",Success
false,3.1686873237697286,false,"[-0.9436283238783008, -0.5668260902182568]",Success
false,3.1696314967476105,false,"[-0.9522437275870558, -0.5720012587420401]",Success
false,3.1702831598714605,false,"[-0.9608591312958107, -0.5771764272658235]",Success
false,3.170667530055499,false,"[-0.9694745350045655, -0.5823515957896068]",Success
false,3.170779904311052,false,"[-0.9780899387133204, -0.5875267643133901]",Success
false,3.1706208277715278,false,"[-0.9867053424220754, -0.5927019328371735]",Success
false,3.1701956133198075,false,"[-0.9953207461308303, -0.5978771013609568]",Success
false,3.169504815833977,false,"[-1.0039361498395853, -0.6030522698847403]",Success
false,3.1685888101924573,false,"[-1.01255155354834, -0.6082274384085236]",Success
false,3.1673966197430423,false,"[-1.0211669572570952, -0.6134026069323069]",Success
false,3.1659493125043427,false,"[-1.02978236096585, -0.6185777754560903]",Success
false,3.1642592430966134,false,"[-1.038397764674605, -0.6237529439798737]",Success
false,3.162306557690932,false,"[-1.04701316838336, -0.628928112503657]",Success
false,3.1601730390430793,false,"[-1.0556285720921148, -0.6341032810274403]",Success
false,3.157769451180261,false,"[-1.0642439758008697, -0.6392784495512236]",Success
false,3.15509285277157,false,"[-1.0728593795096246, -0.644453618075007]",Success
false,3.1522487022058856,false,"[-1.0814747832183795, -0.6496287865987904]",Success
false,3.1490730416204196,false,"[-1.0900901869271344, -0.6548039551225737]",Success
false,3.145857222139438,false,"[-1.0987055906358896, -0.6599791236463571]",Success
false,3.1424015097432036,false,"[-1.1073209943446443, -0.6651542921701403]",Success
false,3.138657275488491,false,"[-1.1159363980533992, -0.6703294606939237]",Success
false,3.134724106390049,false,"[-1.1245518017621543, -0.6755046292177072]",Success
false,3.1305984806643985,false,"[-1.1331672054709092, -0.6806797977414905]",Success
false,3.126263315337294,false,"[-1.1417826091796641, -0.6858549662652739]",Success
false,3.121900825399743,false,"[-1.1503980128884188, -0.6910301347890572]",Success
false,3.117230914706187,false,"[-1.159013416597174, -0.6962053033128405]",Success
false,3.112376622499254,false,"[-1.1676288203059288, -0.7013804718366239]",Success
false,3.1073584376544656,false,"[-1.1762442240146838, -0.7065556403604072]",Success
false,3.1021722942931684,false,"[-1.1848596277234387, -0.7117308088841906]",Success
false,3.096826932477476,false,"[-1.1934750314321936, -0.7169059774079739]",Success
false,3.0913233141721554,false,"[-1.2020904351409485, -0.7220811459317572]",Success
false,3.0856851266134604,false,"[-1.2107058388497034, -0.7272563144555406]",Success
false,3.079878772481099,false,"[-1.2193212425584583, -0.732431482979324]",Success
false,3.073926803435626,false,"[-1.2279366462672134, -0.7376066515031073]",Success
false,3.0678336672998157,false,"[-1.2365520499759681, -0.7427818200268906]",Success
false,3.0616037816988673,false,"[-1.245167453684723, -0.7479569885506739]",Success
false,3.055241535267138,false,"[-1.253782857393478, -0.7531321570744574]",Success
false,3.0487512640752907,false,"[-1.262398261102233, -0.7583073255982408]",Success
false,3.042137277330613,false,"[-1.271013664810988, -0.7634824941220241]",Success
false,3.0354038414228395,false,"[-1.2796290685197427, -0.7686576626458074]",Success
false,3.028555169896743,false,"[-1.2882444722284976, -0.7738328311695907]",Success
false,3.0215954379738967,false,"[-1.2968598759372527, -0.7790079996933741]",Success
false,3.0145287036338835,false,"[-1.3054752796460076, -0.7841831682171575]",Success
false,3.007476682969765,false,"[-1.3140906833547625, -0.7893583367409408]",Success
false,3.0001911120011417,false,"[-1.3227060870635172, -0.7945335052647241]",Success
false,2.9926692661476704,false,"[-1.3313214907722724, -0.7997086737885075]",Success
false,2.985257928962289,false,"[-1.3399368944810273, -0.8048838423122908]",Success
false,2.97783323639183,false,"[-1.3485522981897822, -0.8100590108360742]",Success
false,2.970203864510563,false,"[-1.357167701898537, -0.8152341793598575]",Success
false,2.9624951717625723,false,"[-1.365783105607292, -0.8204093478836408]",Success
false,2.954625386324728,false,"[-1.374398509316047, -0.8255845164074243]",Success
false,2.946764995603996,false,"[-1.3830139130248018, -0.8307596849312076]",Success
false,2.9388038777985903,false,"[-1.3916293167335567, -0.835934853454991]",Success
